id,source,country,author,rating,title,review,date,likes,version,url
ef5906af-7a83-41ea-b452-17b9ed8d38a0,play_store,IN,Muskan,1,,"I had ordered something, I paid for it online as well as offline, Because there was an issue in their online payment, it was said that if they made the offline payment, the online payment would be refunded but no refund came. Farud",2026-07-19T15:46:33.830Z,0,18.7.0,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ef5906af-7a83-41ea-b452-17b9ed8d38a0
57acca9b-85c8-4da6-8794-076ff3cee5eb,play_store,IN,Joe Editz,3,,well but need to update,2026-07-19T15:44:37.959Z,0,,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=57acca9b-85c8-4da6-8794-076ff3cee5eb
41985b11-67b2-4062-9f71-fc1ca3223f7c,play_store,IN,Nandkishor Hotla,5,,Nice and Perfect Product,2026-07-19T15:44:09.804Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=41985b11-67b2-4062-9f71-fc1ca3223f7c
f587bf1d-2289-4b51-b9cb-7d85106efadc,play_store,IN,Priyanka Soni,5,,The Product delivery timing is perfect 👌 and very good discount on items.,2026-07-19T15:43:51.871Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f587bf1d-2289-4b51-b9cb-7d85106efadc
26124d9f-bab6-4673-8bf5-26de73643b7b,play_store,IN,Raj Rajak,1,,not good app I ordered a note book and I want to return it it's not happening,2026-07-19T15:41:02.822Z,0,,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=26124d9f-bab6-4673-8bf5-26de73643b7b
b5975745-b64c-4725-b5a1-14c87ee4ff2e,play_store,IN,Tanishk Rathore,1,,so many extra charges.,2026-07-19T15:40:34.100Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b5975745-b64c-4725-b5a1-14c87ee4ff2e
4aa54b33-f9e6-4ad9-b9f8-4d92e28cc890,play_store,IN,Ayesha Shaikh,4,,It's a smooth experience and every time there is something different and useful,2026-07-19T15:38:42.609Z,0,17.79.1,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=4aa54b33-f9e6-4ad9-b9f8-4d92e28cc890
da2cb1bf-01ca-45a8-96eb-ea6d19c3f41c,play_store,IN,Hemant Maru,5,,Received item before expected..👍,2026-07-19T15:37:51.787Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=da2cb1bf-01ca-45a8-96eb-ea6d19c3f41c
90d5ac44-37a5-4dd0-9846-9e63b0be057b,play_store,IN,Abhishek Yadav,1,,just getting worst day by day,2026-07-19T15:37:08.617Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=90d5ac44-37a5-4dd0-9846-9e63b0be057b
5c3f4f47-b0e6-4256-a50c-49ef6e6cfc58,play_store,IN,Aakrisht Yadav,4,,this is the app is nice but there is one problem price is so high,2026-07-19T15:36:59.143Z,0,,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5c3f4f47-b0e6-4256-a50c-49ef6e6cfc58
0a7e2ceb-1689-4dc8-8714-4934b3133829,play_store,IN,ankita singh,5,,very fast delivery nd good behaviour,2026-07-19T15:36:54.938Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=0a7e2ceb-1689-4dc8-8714-4934b3133829
5de0fa11-ad50-4b1f-8724-108fc1ca7c96,play_store,IN,mohd fahad,5,,I truly trusted on this app ...Very easy to use and delivery time also good,2026-07-19T15:36:31.217Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5de0fa11-ad50-4b1f-8724-108fc1ca7c96
a9eb6124-9e21-4925-b22b-8dfcb1f35fee,play_store,IN,Pooja Sharma,5,,this is very nice and helpful app,2026-07-19T15:35:54.593Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a9eb6124-9e21-4925-b22b-8dfcb1f35fee
5e447662-0334-4db7-bfe0-5ee14b855e41,play_store,IN,Soniya Pathariya,3,,good but little expenvice,2026-07-19T15:35:06.190Z,0,18.9.3,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5e447662-0334-4db7-bfe0-5ee14b855e41
760203dc-d29f-4aa0-8826-80611e62beb6,play_store,IN,Amar Khedekar,1,,"I had ordered biscuits but all are like smaash, few months back also I had ordered that also same things, I hv ordered for somebody n don't hv time to replace or raise complaint.",2026-07-19T15:33:59.596Z,0,18.7.0,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=760203dc-d29f-4aa0-8826-80611e62beb6
894db449-5a9a-4507-a40f-d0db3705ab47,play_store,IN,Vivian Parmar,5,,I'm an international student in new zealand and I'm ordering gifts for my home and friends and it delivers within 15-20 minutes ✨✨,2026-07-19T15:32:01.778Z,0,,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=894db449-5a9a-4507-a40f-d0db3705ab47
a4059514-b7be-4146-8bbd-c64f083afac9,play_store,IN,Sachu,5,,saviour of college students... xerox available even at night😭🔥,2026-07-19T15:31:28.258Z,0,,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a4059514-b7be-4146-8bbd-c64f083afac9
